Calories,Protein,Fat,Carbs,Meal,Course,Healthy,Special Nutrition,Cooking Methods,"time, mins",Vegetables,Fruits,Meat,Seafood,Mushrooms,Dairy,Grains,Nuts
692.0,27.0,48.0,40.0,4,4,0,2,1,0,1,0,1,0,0,1,1,1
222.0,31.0,3.0,12.0,2,5,1,2,10,270,1,1,1,1,1,0,0,0
329.0,16.0,15.0,37.0,4,2,0,1,0,25,1,0,0,0,1,1,1,0
131.0,6.0,9.0,9.0,2,3,0,2,6,10,1,0,0,0,0,1,0,0
386.0,28.0,29.0,2.0,4,2,0,2,4,260,1,0,1,0,0,0,0,0
174.0,14.0,22.0,6.0,4,6,1,2,4,0,1,1,0,1,0,1,0,0
91.0,5.0,3.0,15.0,4,4,1,2,9,25,1,1,0,0,0,0,0,0
471.0,19.0,21.0,60.0,4,4,0,2,6,55,1,1,0,0,0,1,1,0
808.0,50.0,48.0,42.0,4,2,1,2,4,45,1,1,1,0,0,1,0,0
572.0,39.0,27.0,46.0,4,5,0,2,10,55,1,1,1,0,0,1,0,0
241.0,31.0,12.0,3.0,4,6,0,2,0,5,0,0,1,0,0,0,0,0
147.0,6.0,7.0,16.0,2,4,1,0,1,30,1,1,0,0,0,0,0,0
393.0,1.0,42.0,11.0,4,4,0,2,10,5,1,1,0,0,0,0,0,0
412.0,13.0,29.0,26.0,4,2,0,2,0,20,1,1,1,0,0,0,1,1
418.0,11.0,27.0,35.0,2,3,1,1,1,55,1,1,0,0,0,0,0,0
625.0,45.0,27.0,51.0,4,2,0,2,1,40,1,0,1,0,0,1,1,0
403.0,17.0,10.0,65.0,4,3,0,1,1,45,1,0,0,0,0,1,1,0
296.0,10.0,10.0,45.0,4,2,0,2,5,35,1,0,0,0,0,1,0,0
139.0,5.0,5.0,19.0,2,3,0,2,1,0,1,1,0,0,0,1,0,0
515.0,22.0,33.0,34.0,4,2,0,2,0,290,1,0,1,0,0,0,0,0
278.0,18.0,14.0,20.0,2,4,1,2,2,35,1,0,1,0,0,1,1,0
455.0,10.0,8.0,88.0,2,4,1,1,1,43,1,1,0,0,0,0,1,0
391.0,15.0,35.0,4.0,4,2,0,2,0,25,1,0,0,1,0,0,0,0
376.0,12.0,17.0,45.0,2,3,1,2,1,30,1,1,0,1,0,0,0,0
448.0,10.0,35.0,24.0,4,3,0,2,2,25,0,0,0,1,0,1,0,0
22.0,1.0,1.0,4.0,4,4,0,2,4,5,0,0,0,0,0,0,1,1
649.0,41.0,39.0,39.0,4,2,0,2,0,10,1,0,1,0,0,1,0,1
480.0,12.0,32.0,38.0,2,4,0,2,1,30,1,0,0,0,0,0,0,0
169.0,16.0,11.0,2.0,2,3,1,2,4,15,1,0,0,1,0,0,0,0
556.0,38.0,34.0,27.0,1,2,0,2,0,50,1,1,1,0,0,1,1,0
258.0,6.0,19.0,19.0,2,4,0,2,6,25,1,0,0,0,0,1,0,0
300.0,22.0,10.0,33.0,4,2,0,2,0,15,1,1,0,1,0,0,0,1
131.0,3.0,11.0,6.0,4,2,0,2,9,25,1,0,0,1,0,0,0,1
155.0,0.0,14.0,7.0,4,4,0,2,10,10,0,0,0,0,0,0,0,0
99.0,1.0,6.0,11.0,4,1,0,2,0,20,0,0,0,0,0,0,0,0
306.0,7.0,17.0,37.0,0,2,1,2,0,0,1,1,0,0,0,0,1,1
323.0,12.0,5.0,62.0,4,2,0,1,9,50,1,0,0,0,0,0,1,0
540.0,6.0,27.0,70.0,4,1,0,2,1,270,0,0,0,0,0,1,0,0
201.0,3.0,14.0,17.0,4,4,0,2,1,50,1,0,1,0,1,0,1,0
152.0,6.0,9.0,14.0,4,4,0,2,9,20,1,0,0,0,0,0,1,0
506.0,29.0,29.0,37.0,4,2,0,2,3,55,1,0,0,0,0,1,0,0
291.0,2.0,28.0,9.0,4,4,0,2,2,735,1,0,0,0,0,0,0,0
114.0,1.0,5.0,16.0,4,1,0,2,0,30,0,0,0,0,0,0,1,0
209.0,19.0,1.0,17.0,4,6,0,2,1,40,1,0,0,1,0,0,0,0
376.0,18.0,9.0,57.0,4,4,0,2,0,25,1,0,1,0,0,0,0,0
99.0,3.0,7.0,7.0,2,4,0,2,4,50,1,0,0,0,0,1,0,0
382.0,3.0,16.0,59.0,4,1,0,2,0,0,0,1,0,0,0,1,1,0
133.0,1.0,7.0,18.0,4,1,0,2,0,15,0,1,0,0,0,0,1,1
174.0,1.0,0.0,45.0,4,6,0,2,2,20,0,1,0,0,0,0,0,0
105.0,2.0,2.0,22.0,4,6,0,2,2,385,0,1,0,0,0,1,0,0
20.0,1.0,0.0,5.0,3,0,0,2,6,30,1,1,0,0,0,0,0,0
91.0,0.0,0.0,24.0,4,1,0,2,2,330,0,1,0,0,0,0,0,0
153.0,1.0,11.0,14.0,4,1,0,2,1,0,0,0,0,0,0,0,0,1
206.0,3.0,9.0,29.0,4,1,0,2,0,15,0,1,0,0,0,1,1,0
357.0,12.0,14.0,45.0,0,6,0,2,3,40,0,0,0,0,0,1,1,0
36.0,1.0,1.0,6.0,4,1,0,2,0,30,0,0,0,0,0,1,0,1
328.0,25.0,17.0,18.0,4,2,0,2,7,340,1,0,1,0,1,1,1,0
479.0,25.0,30.0,26.0,4,2,0,2,7,375,0,0,1,0,0,0,0,0
234.0,19.0,11.0,17.0,4,2,0,2,4,650,1,1,1,0,0,0,1,0
531.0,36.0,40.0,4.0,4,2,0,2,5,45,0,1,0,1,0,0,0,0
111.0,1.0,8.0,10.0,4,1,1,2,0,25,0,0,0,0,0,0,0,0
480.0,24.0,25.0,41.0,4,2,0,2,1,370,0,0,1,0,1,1,1,0
308.0,2.0,3.0,70.0,4,1,0,2,5,190,0,0,0,0,0,0,0,0
445.0,5.0,16.0,72.0,4,1,0,2,0,125,0,1,0,0,0,0,0,0
176.0,25.0,3.0,11.0,4,2,1,2,4,505,0,0,1,0,0,0,0,0
619.0,32.0,32.0,57.0,3,0,0,2,0,0,1,0,1,0,0,0,0,0
25.0,0.0,0.0,6.0,4,4,0,2,0,10,0,0,1,0,0,0,0,0
87.0,4.0,3.0,11.0,4,2,0,2,10,370,1,0,1,0,0,0,1,0
62.0,2.0,1.0,12.0,4,4,0,2,6,10,0,0,0,0,0,0,0,0
410.0,10.0,24.0,38.0,3,0,0,2,7,25,1,0,1,0,0,0,0,0
665.0,48.0,37.0,37.0,4,2,0,2,4,5,0,0,1,0,0,1,1,0
396.0,13.0,29.0,22.0,4,2,0,2,0,5,1,0,1,0,0,1,0,0
66.0,1.0,1.0,15.0,4,4,0,2,7,25,0,1,0,0,0,0,1,0
296.0,20.0,7.0,37.0,4,5,1,2,10,0,0,0,1,0,0,0,0,0
225.0,14.0,5.0,32.0,2,5,1,2,6,510,1,0,1,0,0,0,0,0
333.0,23.0,20.0,11.0,4,6,0,2,10,120,1,0,1,0,0,1,0,0
39.0,3.0,3.0,0.0,4,6,0,2,0,0,1,0,1,0,0,0,0,0
87.0,1.0,2.0,18.0,4,1,0,2,0,135,0,0,0,0,0,0,0,0
283.0,3.0,18.0,30.0,4,1,0,2,0,0,0,1,0,0,0,1,1,0
119.0,1.0,4.0,21.0,4,1,0,2,0,0,0,0,0,0,0,1,0,0
74.0,1.0,3.0,12.0,4,1,0,2,9,0,0,0,0,0,0,0,0,0
41.0,1.0,1.0,8.0,4,1,0,2,5,45,0,0,0,0,0,1,0,0
270.0,13.0,17.0,19.0,4,4,0,2,0,120,1,0,1,0,0,1,1,0
315.0,28.0,17.0,13.0,4,2,0,2,3,35,1,0,0,1,0,1,0,0
493.0,37.0,34.0,8.0,4,2,0,2,6,55,1,0,1,0,0,0,0,0
246.0,9.0,6.0,41.0,4,3,0,2,1,25,1,0,0,0,0,1,0,0
68.0,1.0,0.0,14.0,4,6,0,2,1,15,0,0,0,0,0,0,1,0
311.0,28.0,18.0,11.0,4,2,0,2,0,30,1,1,0,1,0,1,0,0
162.0,7.0,1.0,33.0,2,4,1,2,6,20,1,0,0,0,0,0,1,0
425.0,19.0,16.0,55.0,2,5,0,2,6,45,1,0,0,0,0,1,1,0
221.0,11.0,9.0,25.0,4,4,0,2,1,260,1,0,1,0,0,0,0,0
383.0,22.0,23.0,22.0,4,2,0,2,0,0,0,0,1,0,1,1,1,0
424.0,25.0,20.0,36.0,4,2,0,2,0,25,1,0,1,0,0,0,1,0
375.0,26.0,11.0,42.0,4,6,0,2,0,10,1,0,1,0,0,1,0,0
403.0,31.0,11.0,45.0,2,2,0,2,10,45,1,0,1,0,0,0,1,0
304.0,11.0,8.0,50.0,4,2,0,1,2,30,1,0,0,0,0,0,1,0
671.0,40.0,40.0,42.0,4,2,0,2,3,20,1,1,1,0,0,1,1,0
422.0,18.0,30.0,24.0,0,2,0,2,0,50,0,0,1,0,0,0,0,0
537.0,31.0,34.0,28.0,0,2,0,2,3,15,0,0,1,0,0,1,1,0
57.0,4.0,3.0,5.0,3,0,0,2,0,0,1,1,1,0,0,0,0,0
402.0,27.0,15.0,42.0,4,2,0,2,0,50,1,0,1,0,0,0,1,0
387.0,18.0,12.0,58.0,3,0,1,2,6,120,1,1,0,1,0,0,0,0
40.0,1.0,1.0,7.0,3,0,1,2,4,30,1,0,0,0,0,0,0,0
260.0,16.0,18.0,9.0,3,0,0,2,3,10,1,0,1,0,0,0,0,0
368.0,30.0,21.0,15.0,2,5,0,2,1,55,1,0,1,0,0,1,1,0
301.0,37.0,4.0,29.0,4,6,0,2,0,0,1,1,1,0,0,0,0,0
445.0,29.0,18.0,42.0,4,2,0,2,0,45,1,0,1,0,0,1,0,0
233.0,31.0,5.0,17.0,4,5,0,2,1,10,1,0,1,0,0,0,1,1
377.0,35.0,17.0,21.0,4,2,0,2,0,40,1,0,1,0,0,1,1,0
370.0,26.0,15.0,34.0,4,2,0,2,3,37,1,1,1,0,0,0,1,0
300.0,18.0,11.0,33.0,2,4,0,2,2,45,1,1,1,0,0,0,1,0
315.0,29.0,16.0,12.0,2,5,0,2,1,5,1,1,1,0,0,1,0,0
417.0,29.0,16.0,41.0,4,2,0,2,0,15,1,0,1,0,0,1,1,0
349.0,28.0,19.0,19.0,4,2,0,2,0,30,0,0,1,0,0,1,1,0
306.0,22.0,16.0,18.0,2,5,0,2,6,25,1,0,1,0,0,0,0,0
322.0,22.0,15.0,26.0,2,5,0,2,1,10,1,1,1,0,0,0,1,0
125.0,1.0,6.0,17.0,4,1,0,2,0,45,1,0,0,0,0,1,1,0
698.0,10.0,52.0,55.0,4,1,0,2,0,55,0,0,0,0,0,1,1,1
530.0,5.0,21.0,86.0,4,1,0,2,0,0,0,0,0,0,0,1,1,0
633.0,13.0,30.0,88.0,4,1,0,2,5,12,0,0,0,0,0,1,1,0
155.0,14.0,10.0,3.0,4,2,1,2,3,615,1,0,1,0,0,0,1,0
515.0,25.0,24.0,54.0,4,5,0,2,10,215,1,0,1,0,0,0,0,0
527.0,24.0,38.0,40.0,4,6,0,2,5,10,1,0,1,0,0,1,0,0
303.0,7.0,8.0,53.0,4,3,0,2,1,15,1,1,0,0,0,0,0,1
299.0,10.0,20.0,22.0,2,5,0,2,2,255,1,0,0,0,0,1,0,0
359.0,8.0,23.0,38.0,4,4,1,2,9,20,1,0,0,0,0,1,0,0
304.0,18.0,16.0,22.0,4,2,0,2,0,55,1,0,1,0,0,1,1,0
463.0,30.0,27.0,28.0,4,2,0,2,0,40,1,0,1,0,0,1,1,0
286.0,10.0,21.0,16.0,4,4,0,2,5,35,1,0,0,0,0,1,1,0
387.0,8.0,29.0,29.0,4,4,0,2,4,20,1,0,0,0,0,1,1,0
209.0,7.0,15.0,14.0,2,3,1,2,4,30,1,0,0,0,0,1,1,0
719.0,22.0,46.0,58.0,2,3,0,2,0,180,1,0,1,0,0,1,0,0
131.0,6.0,11.0,3.0,3,0,0,2,0,30,1,0,0,0,0,1,0,0
75.0,3.0,1.0,17.0,2,3,1,2,6,50,1,0,0,0,0,0,0,0
34.0,1.0,0.0,9.0,4,3,1,2,6,10,1,0,0,0,0,0,0,0
5.0,0.0,0.0,1.0,4,4,0,2,4,0,0,0,0,0,0,0,0,0
286.0,13.0,17.0,19.0,3,0,0,2,3,30,0,0,1,0,0,1,0,0
851.0,57.0,48.0,51.0,4,2,0,2,0,0,1,0,1,0,0,1,1,0
511.0,23.0,20.0,56.0,1,2,0,2,0,30,0,0,1,0,0,1,0,0
202.0,17.0,9.0,16.0,0,2,0,1,0,50,1,0,0,0,0,1,0,0
101.0,4.0,2.0,21.0,2,5,0,2,2,5,1,0,0,0,0,0,0,0
170.0,2.0,14.0,10.0,4,4,0,2,3,30,1,0,0,0,0,0,1,0
168.0,6.0,5.0,27.0,4,3,0,2,6,50,1,1,0,0,0,0,0,0
265.0,5.0,20.0,20.0,4,4,0,2,4,25,1,0,0,0,0,1,1,0
194.0,12.0,13.0,7.0,3,0,0,2,0,0,1,0,1,0,0,1,0,0
690.0,28.0,22.0,101.0,0,6,0,2,0,25,1,0,1,1,0,1,1,0
599.0,25.0,49.0,31.0,0,6,0,2,2,30,1,0,1,0,0,0,0,0
45.0,1.0,0.0,11.0,4,4,1,2,1,510,1,0,0,0,0,0,0,0
84.0,2.0,0.0,20.0,3,0,1,2,3,10,1,0,0,0,0,0,0,0
447.0,23.0,24.0,33.0,4,2,0,2,0,45,0,0,1,0,0,1,1,0
369.0,19.0,20.0,28.0,4,2,0,2,0,0,1,0,1,0,0,1,1,0
468.0,40.0,12.0,50.0,4,2,0,2,0,0,0,0,1,0,0,0,1,0
778.0,53.0,25.0,79.0,4,2,0,2,0,20,1,0,1,0,0,0,1,0
559.0,26.0,19.0,72.0,4,2,0,2,0,120,1,0,1,0,0,1,0,0
195.0,7.0,13.0,13.0,3,0,0,2,2,130,1,0,0,0,0,1,0,0
148.0,15.0,6.0,10.0,3,0,1,2,6,55,1,1,0,1,0,0,0,0
488.0,28.0,29.0,27.0,4,2,0,2,0,10,1,0,1,0,0,1,1,0
499.0,23.0,37.0,22.0,0,2,0,2,3,35,1,0,1,0,0,1,1,0
457.0,15.0,13.0,74.0,4,3,0,2,2,154,1,0,0,0,0,0,0,0
503.0,38.0,16.0,56.0,2,5,0,2,10,240,1,0,1,0,0,0,1,0
368.0,29.0,23.0,12.0,4,2,0,2,9,55,1,0,1,1,0,0,0,0
358.0,10.0,9.0,60.0,4,2,1,1,1,20,1,0,0,1,0,0,0,0
277.0,7.0,14.0,33.0,4,3,0,2,1,150,1,0,0,0,0,0,0,0
370.0,20.0,19.0,32.0,4,2,0,2,0,45,1,0,1,0,0,1,1,0
770.0,42.0,48.0,42.0,3,0,0,2,0,50,1,1,1,0,0,1,1,0
221.0,13.0,16.0,6.0,4,5,0,2,10,285,1,0,1,0,0,0,0,0
557.0,50.0,19.0,42.0,4,2,0,2,0,35,1,0,1,0,0,1,1,0
407.0,32.0,19.0,26.0,2,5,0,2,3,0,1,0,1,0,0,1,1,0
213.0,21.0,11.0,5.0,4,2,0,2,10,505,0,0,1,0,0,0,0,0
327.0,16.0,20.0,20.0,3,0,0,2,0,0,1,0,1,0,0,1,0,0
493.0,27.0,21.0,50.0,4,2,0,2,0,45,1,0,1,0,0,1,1,0
244.0,8.0,6.0,38.0,4,4,1,2,1,40,1,0,0,0,0,0,1,0
508.0,12.0,29.0,54.0,4,4,0,2,6,30,1,0,0,0,0,0,1,0
613.0,30.0,28.0,41.0,1,2,0,2,3,40,1,0,1,0,0,0,0,0
348.0,10.0,9.0,59.0,4,4,1,0,1,35,1,0,0,0,0,0,1,0
158.0,3.0,3.0,29.0,4,4,0,2,1,40,1,0,1,0,0,0,1,0
233.0,16.0,12.0,16.0,0,6,0,2,3,25,1,0,0,0,0,1,1,0
407.0,23.0,20.0,34.0,4,2,0,2,0,0,1,0,1,0,0,1,1,0
258.0,33.0,7.0,16.0,3,0,0,2,2,135,1,1,0,1,0,0,0,0
336.0,32.0,8.0,38.0,2,5,1,2,10,5,1,0,1,0,0,0,1,0
287.0,10.0,11.0,37.0,4,4,0,2,0,50,0,0,1,0,0,0,1,0
86.0,4.0,7.0,3.0,3,0,0,2,5,40,1,0,0,0,0,1,0,0
546.0,29.0,32.0,36.0,2,2,0,2,4,35,1,0,1,0,0,1,0,0
210.0,5.0,14.0,20.0,4,4,1,2,6,50,1,0,0,0,0,1,0,0
425.0,13.0,13.0,71.0,3,0,0,2,6,25,0,0,0,0,0,1,0,0
657.0,37.0,22.0,76.0,4,6,0,2,0,30,1,0,1,0,0,1,0,0
300.0,5.0,25.0,18.0,4,4,0,2,1,35,1,0,0,0,0,0,0,0
240.0,8.0,13.0,24.0,4,6,0,2,0,45,1,0,0,0,0,1,1,0
201.0,15.0,5.0,25.0,4,2,0,2,3,40,1,0,1,0,0,0,1,0
755.0,8.0,44.0,84.0,4,1,0,2,0,0,0,1,0,0,0,1,1,0
90.0,9.0,2.0,10.0,4,4,0,2,0,25,1,0,0,0,0,1,1,0
332.0,9.0,16.0,41.0,4,2,0,2,5,0,1,0,0,0,0,1,1,0
272.0,22.0,17.0,7.0,4,2,0,2,0,0,0,0,1,0,0,1,0,0
528.0,30.0,36.0,21.0,0,2,0,1,0,25,1,0,1,1,0,1,0,0
86.0,0.0,0.0,22.0,4,1,0,2,1,285,0,1,0,0,0,0,0,0
79.0,2.0,1.0,15.0,4,4,0,2,1,45,1,0,0,0,0,0,1,0
240.0,4.0,7.0,40.0,4,4,1,2,1,30,1,0,0,0,0,0,1,0
545.0,14.0,29.0,59.0,4,1,0,2,0,140,0,1,0,0,0,1,1,0
536.0,48.0,24.0,33.0,4,2,1,2,4,30,1,0,1,0,0,1,0,0
509.0,25.0,18.0,65.0,4,2,0,2,5,45,1,0,1,0,0,0,1,0
466.0,26.0,21.0,46.0,4,2,0,2,0,5,0,0,1,0,0,1,1,0
216.0,11.0,12.0,17.0,3,0,0,2,0,25,1,0,1,0,0,1,0,0
168.0,22.0,4.0,11.0,2,5,0,2,1,55,1,0,1,0,0,0,1,0
233.0,3.0,8.0,40.0,4,1,0,2,0,0,0,1,0,0,0,1,1,0
67.0,1.0,4.0,7.0,4,1,1,2,0,55,0,0,0,0,0,0,0,0
104.0,1.0,7.0,10.0,4,1,0,2,0,55,0,0,0,0,0,0,1,1
228.0,5.0,8.0,35.0,4,4,0,2,1,50,1,0,1,0,0,1,1,0
66.0,0.0,6.0,3.0,3,0,1,2,6,130,0,0,0,0,0,1,0,0
426.0,32.0,25.0,18.0,4,2,0,2,1,5,1,0,1,0,0,1,0,0
204.0,7.0,12.0,20.0,4,2,0,1,0,15,1,0,0,0,0,1,0,0
127.0,0.0,0.0,33.0,4,1,0,2,2,280,0,1,0,0,0,0,0,0
183.0,6.0,10.0,22.0,2,4,0,2,2,15,1,1,0,0,0,0,0,0
528.0,30.0,40.0,25.0,0,6,0,2,0,15,1,0,1,0,0,1,0,0
231.0,14.0,1.0,43.0,4,2,0,1,1,260,1,1,0,0,0,0,0,0
576.0,30.0,22.0,64.0,4,6,0,2,10,45,1,0,1,0,0,0,1,0
520.0,41.0,19.0,43.0,4,2,0,2,1,450,1,0,1,0,0,0,1,0
595.0,28.0,15.0,84.0,4,2,0,2,0,15,1,0,1,0,0,1,1,0
180.0,23.0,9.0,2.0,4,6,0,2,7,20,0,0,1,0,0,0,1,0
193.0,7.0,4.0,33.0,4,2,0,2,3,50,1,0,0,0,0,1,1,0
24.0,1.0,0.0,6.0,3,0,1,2,1,40,1,0,0,0,0,0,0,0
72.0,4.0,1.0,12.0,4,2,1,1,6,13,1,1,0,0,0,0,1,0
229.0,15.0,4.0,34.0,4,4,0,2,1,30,1,1,0,0,0,0,1,0
196.0,12.0,6.0,25.0,4,5,0,2,2,895,1,0,1,0,0,0,0,0
412.0,47.0,4.0,47.0,4,5,0,2,1,0,1,0,1,0,0,0,0,0
412.0,26.0,31.0,12.0,4,2,0,2,3,0,1,0,1,0,0,0,0,0
394.0,4.0,18.0,55.0,4,1,0,2,0,25,1,0,0,0,0,1,0,0
57.0,1.0,0.0,14.0,3,0,1,2,6,30,1,1,0,0,0,0,0,0
183.0,3.0,11.0,21.0,4,1,0,2,0,55,0,0,0,0,0,1,1,0
77.0,1.0,3.0,11.0,4,1,1,2,0,0,0,0,0,0,0,1,1,0
866.0,27.0,53.0,73.0,4,6,0,2,0,135,1,1,1,0,0,0,0,0
541.0,25.0,17.0,73.0,4,2,0,1,0,15,1,0,0,0,1,0,0,0
430.0,19.0,26.0,31.0,2,2,0,2,9,30,1,0,1,0,0,0,0,0
390.0,21.0,22.0,26.0,2,2,0,2,1,30,0,0,1,0,0,0,0,0
411.0,7.0,23.0,47.0,4,1,0,2,0,50,0,0,0,0,0,1,1,1
263.0,5.0,16.0,31.0,4,1,0,2,5,15,0,0,0,0,0,1,0,1
144.0,2.0,4.0,28.0,4,4,0,2,5,20,1,0,0,0,0,0,0,0
382.0,3.0,16.0,60.0,4,1,0,2,5,25,0,1,0,0,0,0,1,0
338.0,5.0,12.0,56.0,4,1,0,2,5,50,0,0,1,0,0,0,0,0
186.0,1.0,5.0,38.0,4,1,1,2,5,10,0,1,0,0,0,0,1,0
368.0,9.0,20.0,39.0,1,4,0,2,5,12,1,0,0,0,0,1,0,0
488.0,16.0,8.0,91.0,0,6,0,2,5,7,0,1,0,0,0,1,1,0
493.0,5.0,26.0,62.0,4,1,0,2,5,12,1,1,0,0,0,1,1,1
207.0,3.0,9.0,30.0,0,6,0,2,5,20,0,1,0,0,0,0,1,0
173.0,1.0,9.0,24.0,3,1,0,2,5,20,0,0,0,0,0,0,0,0
740.0,11.0,36.0,104.0,4,1,0,2,5,20,0,0,0,0,0,0,0,0
298.0,6.0,11.0,45.0,4,1,0,2,5,40,0,0,0,0,0,1,1,0
407.0,8.0,27.0,36.0,4,4,0,2,5,9,1,0,0,0,0,1,1,0
123.0,5.0,2.0,27.0,4,4,0,2,5,5,1,0,0,0,0,0,0,0
77.0,3.0,1.0,17.0,2,4,1,2,5,10,1,0,0,0,0,0,0,0
152.0,5.0,1.0,31.0,0,6,1,2,5,55,0,0,0,0,0,1,1,0
361.0,5.0,4.0,78.0,4,1,0,2,5,20,0,0,0,0,0,1,0,0
313.0,23.0,23.0,5.0,0,6,0,2,5,10,1,0,0,0,0,1,0,0
309.0,10.0,19.0,26.0,4,1,0,2,5,12,0,0,0,0,0,0,1,0
322.0,7.0,10.0,55.0,4,1,0,2,5,25,1,0,0,0,0,1,1,0
117.0,1.0,7.0,14.0,4,1,0,2,5,10,0,1,0,0,0,0,0,0
659.0,31.0,35.0,54.0,4,2,0,2,5,30,1,0,0,0,0,1,1,0
83.0,1.0,0.0,20.0,4,1,1,2,5,15,0,0,0,0,0,0,1,0
1037.0,17.0,63.0,113.0,4,1,0,2,5,13,1,0,0,0,0,1,1,0
165.0,3.0,8.0,23.0,4,1,0,2,5,30,0,0,0,0,0,0,0,1
89.0,1.0,3.0,15.0,4,1,0,1,5,20,0,0,0,0,0,0,0,1
105.0,2.0,7.0,9.0,4,1,0,2,5,15,0,0,0,0,0,0,0,0
145.0,2.0,6.0,23.0,4,1,0,2,5,25,0,0,0,0,0,0,0,0
218.0,1.0,10.0,34.0,4,1,0,2,5,50,0,0,0,0,0,0,0,0
137.0,4.0,3.0,25.0,3,0,0,2,5,5,1,0,0,0,0,0,0,0
135.0,2.0,7.0,17.0,3,0,0,2,5,18,1,0,0,0,0,0,0,0
339.0,13.0,15.0,37.0,3,2,0,2,5,3,0,0,0,0,0,1,1,0
344.0,20.0,28.0,2.0,3,0,0,2,5,15,0,0,1,0,0,1,0,0
177.0,3.0,1.0,37.0,4,4,0,2,5,30,0,0,0,0,0,0,1,0
189.0,5.0,5.0,31.0,4,4,0,2,5,25,1,0,0,0,0,1,1,0
126.0,11.0,9.0,1.0,0,6,0,2,5,5,0,0,0,0,0,0,0,0
106.0,2.0,2.0,24.0,4,4,1,0,5,20,1,0,0,0,0,0,0,0
140.0,2.0,5.0,23.0,3,0,1,2,5,15,1,0,0,0,0,0,0,0
321.0,20.0,21.0,12.0,4,2,0,2,5,20,1,0,1,0,0,1,0,0
454.0,20.0,20.0,50.0,4,2,0,2,5,35,1,0,0,1,1,1,0,0
82.0,5.0,5.0,5.0,4,4,0,2,9,15,1,0,0,0,1,1,0,0
129.0,0.0,6.0,19.0,4,1,0,2,5,23,0,0,0,0,0,1,0,0
338.0,4.0,12.0,57.0,4,4,0,2,5,20,1,0,0,0,0,0,1,0
376.0,7.0,13.0,59.0,4,4,0,2,1,45,1,1,0,0,0,0,1,0
453.0,31.0,12.0,56.0,4,4,1,2,10,50,1,0,1,0,0,0,1,1
183.0,11.0,5.0,29.0,4,2,0,2,6,0,1,1,1,0,0,0,1,0
229.0,11.0,5.0,37.0,4,4,1,2,10,360,1,1,1,0,0,0,0,0
279.0,36.0,12.0,7.0,3,0,0,2,7,1065,0,0,1,0,0,0,0,0
532.0,19.0,36.0,39.0,2,2,0,2,3,20,1,0,1,0,0,0,1,0
421.0,33.0,20.0,27.0,4,2,0,2,3,0,1,0,1,0,1,1,1,0
356.0,23.0,14.0,34.0,4,6,0,2,1,35,1,0,1,0,1,0,0,0
225.0,14.0,14.0,10.0,0,6,1,2,3,30,1,0,1,1,0,1,1,0
735.0,35.0,51.0,36.0,0,6,0,2,3,30,1,0,1,0,0,1,1,0
102.0,0.0,0.0,16.0,4,4,0,2,1,41,0,1,1,0,0,0,0,0
154.0,3.0,8.0,20.0,0,6,0,2,0,56,0,1,0,1,0,0,1,1
363.0,11.0,24.0,30.0,4,2,0,2,1,10,1,0,0,0,1,0,0,1
538.0,28.0,25.0,51.0,4,2,0,2,0,25,0,0,1,0,0,1,0,0
1093.0,71.0,62.0,62.0,4,2,0,2,4,550,1,0,1,0,0,1,0,0
504.0,37.0,26.0,33.0,4,2,0,2,3,40,1,0,0,1,0,1,1,0
174.0,8.0,6.0,21.0,4,2,1,1,0,50,1,0,0,0,0,0,1,0
423.0,24.0,24.0,30.0,4,2,0,2,3,50,1,0,1,0,0,0,0,1
169.0,28.0,4.0,4.0,3,0,0,2,0,625,0,0,1,0,0,0,0,0
7.0,0.0,0.0,1.0,4,6,0,2,6,2,0,0,0,0,0,0,1,0
506.0,24.0,14.0,79.0,4,2,1,2,1,45,1,1,1,0,1,0,1,0
198.0,17.0,4.0,25.0,4,5,0,2,10,200,1,0,1,0,0,0,0,0
324.0,26.0,17.0,10.0,4,2,0,2,4,45,1,1,1,0,1,0,0,0
174.0,8.0,12.0,9.0,4,5,0,2,6,300,1,0,1,0,0,1,0,0
503.0,8.0,32.0,48.0,4,1,0,2,0,225,0,1,0,0,0,1,0,0
115.0,1.0,6.0,15.0,4,1,0,2,5,45,0,0,0,0,0,1,1,0
89.0,1.0,7.0,7.0,4,1,0,2,1,25,0,0,0,0,0,1,0,0
506.0,5.0,28.0,64.0,4,1,0,2,0,0,0,0,0,0,0,1,0,0
167.0,2.0,9.0,20.0,4,1,0,2,5,120,0,0,0,0,0,1,0,0
241.0,5.0,9.0,36.0,4,1,0,2,1,50,0,0,0,0,0,1,1,0
98.0,2.0,5.0,13.0,4,2,0,2,7,500,1,0,0,0,0,0,0,0
145.0,3.0,1.0,31.0,0,2,1,2,0,5,0,1,0,0,0,1,0,0
176.0,4.0,8.0,25.0,4,6,0,2,0,25,1,0,0,0,0,1,1,0
340.0,8.0,17.0,40.0,4,2,0,1,0,30,1,0,0,0,0,0,0,1
374.0,17.0,20.0,31.0,4,2,0,2,0,20,1,0,1,0,0,1,0,0
189.0,6.0,2.0,38.0,4,2,1,1,5,35,1,0,0,0,0,0,0,0
622.0,41.0,38.0,27.0,4,6,0,2,3,0,1,0,1,0,0,0,1,0
452.0,4.0,16.0,74.0,4,1,0,2,0,595,0,1,0,0,0,1,0,0
687.0,50.0,48.0,16.0,4,2,0,2,0,55,1,1,1,0,0,0,0,0
